Species,Sample,Chemical,Instrument,Application,good,app_rate_g_cm2,TissueConc,SoilConc,logKow,BCF,bodyweight,initialweight,Solat20C_mgL,Solat20C_gL,molmass_gmol,Density_gcm3,AppFactor,SA_cm2,VapPrs_mPa,Koc_Lit,Koc_Lab,HalfLife_day,HabFac,Hlaw,#frogs
Green treefrog,HCP3,Pendimethalin,GCMS,Soil,0,1.98644E-05,0.867001159,28.52762188,5.18,0.030391638,2.55184,2.8276,0.3,0.0003,281.31,1.17,53946.50536,2.06458901,4,243000,2630268,40,Arboreal,8.56E-07,1
Green treefrog,HCP4,Pendimethalin,GCMS,Soil,0,1.98644E-05,0.383764262,28.52762188,5.18,0.013452375,2.44681,2.8606,0.3,0.0003,281.31,1.17,22742.45261,2.078506015,4,243000,2630268,40,Arboreal,8.56E-07,1
Green treefrog,HCP5,Pendimethalin,GCMS,Soil,0,1.98644E-05,0.438377325,28.52762188,5.18,0.015366767,2.26759,2.7422,0.3,0.0003,281.31,1.17,24672.57198,2.028252403,4,243000,2630268,40,Arboreal,8.56E-07,1
Green treefrog,HCOP1,Pendimethalin,GCMS,Overspray,0,2.00399E-05,1.602071355,20.61369275,5.18,0.077718795,1.96213,2.3461,0.3,0.0003,281.31,1.17,84648.92387,1.853076036,4,243000,2630268,40,Arboreal,8.56E-07,1
Green treefrog,HCOP2,Pendimethalin,GCMS,Overspray,0,2.00399E-05,3.684326384,20.61369275,5.18,0.178731993,2.02547,2.2626,0.3,0.0003,281.31,1.17,205214.691,1.814598348,4,243000,2630268,40,Arboreal,8.56E-07,1
Green treefrog,HCOP3,Pendimethalin,GCMS,Overspray,0,2.00399E-05,3.639416937,20.61369275,5.18,0.176553371,1.56058,1.8275,0.3,0.0003,281.31,1.17,176744.0756,1.603533477,4,243000,2630268,40,Arboreal,8.56E-07,1
Green treefrog,HCOP4,Pendimethalin,GCMS,Overspray,0,2.00399E-05,4.383276524,20.61369275,5.18,0.212639073,0.82568,0.9704,0.3,0.0003,281.31,1.17,162483.2403,1.11149397,4,243000,2630268,40,Arboreal,8.56E-07,1
Green treefrog,HCOP5,Pendimethalin,GCMS,Overspray,0,2.00399E-05,2.491384732,20.61369275,5.18,0.120860671,1.17217,1.3735,0.3,0.0003,281.31,1.17,107218.8259,1.359143778,4,243000,2630268,40,Arboreal,8.56E-07,1
Leopard frog,LFP1,Pendimethalin,LCMS,Soil,1,1.99681E-05,0.131424428,17.57581532,5.18,0.007477572,1.2242,1.41045,0.3,0.0003,281.31,1.17,5837.823676,1.380195828,4,243000,2630268,40,Aquatic,8.56E-07,1
Leopard frog,LFP2,Pendimethalin,LCMS,Soil,1,1.99681E-05,0.41907742,17.57581532,5.18,0.023843982,2.64224,2.90213,0.3,0.0003,281.31,1.17,26457.82066,2.095924664,4,243000,2630268,40,Aquatic,8.56E-07,1
Leopard frog,LFP3,Pendimethalin,LCMS,Soil,1,1.99681E-05,0.092921182,17.57581532,5.18,0.005286877,2.90779,5.548,0.3,0.0003,281.31,1.17,4436.325093,3.05012481,4,243000,2630268,40,Aquatic,8.56E-07,1
Leopard frog,LFP4,Pendimethalin,LCMS,Soil,1,1.99681E-05,0.522692823,17.57581532,5.18,0.029739322,1.8955,2.19097,0.3,0.0003,281.31,1.17,27857.51925,1.781111462,4,243000,2630268,40,Aquatic,8.56E-07,1
Leopard frog,LFP1,Pendimethalin,GCMS,Soil,0,1.99681E-05,0.908900078,37.83438112,5.18,0.024023125,1.2242,1.41045,0.3,0.0003,281.31,1.17,40372.99958,1.380195828,4,243000,2630268,40,Aquatic,8.56E-07,1
Leopard frog,LFP2,Pendimethalin,GCMS,Soil,0,1.99681E-05,1.470681371,37.83438112,5.18,0.038871559,2.64224,2.90213,0.3,0.0003,281.31,1.17,92849.24951,2.095924664,4,243000,2630268,40,Aquatic,8.56E-07,1
Leopard frog,LFP3,Pendimethalin,GCMS,Soil,0,1.99681E-05,0.764112569,37.83438112,5.18,0.020196249,2.90779,5.548,0.3,0.0003,281.31,1.17,36480.93687,3.05012481,4,243000,2630268,40,Aquatic,8.56E-07,1
Leopard frog,LFP4,Pendimethalin,GCMS,Soil,0,1.99681E-05,0.617648535,37.83438112,5.18,0.01632506,1.8955,2.19097,0.3,0.0003,281.31,1.17,32918.29388,1.781111462,4,243000,2630268,40,Aquatic,8.56E-07,1
Mole salamander,SP1,Pendimethalin,GCMS,Soil,1,2.02233E-05,4.801958486,32.37428285,5.18,0.148326328,2.58239,2.89413,0.3,0.0003,281.31,1.17,34832.36093,17.60376684,4,243000,2630268,40,Terrestrial,8.56E-07,1
Mole salamander,SP2,Pendimethalin,GCMS,Soil,1,2.02233E-05,1.295372009,32.37428285,5.18,0.040012377,1.87511,2.1919,0.3,0.0003,281.31,1.17,8274.235221,14.51582363,4,243000,2630268,40,Terrestrial,8.56E-07,1
Mole salamander,SP3,Pendimethalin,GCMS,Soil,1,2.02233E-05,2.957076964,32.37428285,5.18,0.091340308,2.07789,2.44007,0.3,0.0003,281.31,1.17,19429.6148,15.63757039,4,243000,2630268,40,Terrestrial,8.56E-07,1
Mole salamander,SP4,Pendimethalin,GCMS,Soil,1,2.02233E-05,1.851006799,32.37428285,5.18,0.057175222,3.99315,4.34336,0.3,0.0003,281.31,1.17,15664.21769,23.33260429,4,243000,2630268,40,Terrestrial,8.56E-07,1
Mole salamander,SP5,Pendimethalin,GCMS,Soil,1,2.02233E-05,3.236333259,32.37428285,5.18,0.099966176,2.0028,2.18227,0.3,0.0003,281.31,1.17,22147.49071,14.4715343,4,243000,2630268,40,Terrestrial,8.56E-07,1
Barking treefrog,HGOA1,Total Atrazine,LCMS,Overspray,1,2.30064E-05,38964.32232,275078.4151,2.5,0.141648054,2.02028,2.5056,30,0.03,215.68,1.187,1777452109,1.92500784,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGOA2,Total Atrazine,LCMS,Overspray,1,2.30064E-05,28818.27115,214573.7772,2.5,0.13430472,1.69156,1.9493,30,0.03,215.68,1.187,1272930484,1.664571146,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGOA3,Total Atrazine,LCMS,Overspray,1,2.30064E-05,37629.88309,287633.4655,2.5,0.130825817,2.07221,2.4317,30,0.03,215.68,1.187,1791487826,1.891927509,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGOA4,Total Atrazine,LCMS,Overspray,1,2.30064E-05,47877.50499,352619.9712,2.5,0.135776499,2.36942,2.743,30,0.03,215.68,1.187,2430692000,2.028594985,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGOA5,Total Atrazine,LCMS,Overspray,1,2.30064E-05,764.5091628,5582.983271,2.5,0.1369356,1.96104,2.2946,30,0.03,215.68,1.187,35621230.23,1.829413804,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGA1,Total Atrazine,LCMS,Soil,1,2.30064E-05,21066.79703,148676.0054,2.5,0.141696012,2.069224088,2.4975,30,0.03,215.68,1.187,986142027.1,1.921402218,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGA2,Total Atrazine,LCMS,Soil,1,2.30064E-05,15565.48373,115946.794,2.5,0.13424678,1.2818,1.5391,30,0.03,215.68,1.187,597371506.8,1.451744215,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGA3,Total Atrazine,LCMS,Soil,1,2.30064E-05,20337.81868,155525.631,2.5,0.130768276,1.91549,2.2008,30,0.03,215.68,1.187,948242070.9,1.785733966,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGA4,Total Atrazine,LCMS,Soil,1,2.30064E-05,25909.91728,190810.8071,2.5,0.135788521,1.66783,1.9721,30,0.03,215.68,1.187,1120838576,1.675816481,0.04,122,200,80,Arboreal,2.36E-09,1
Barking treefrog,HGA5,Total Atrazine,LCMS,Soil,1,2.30064E-05,417.1256667,3045.830636,2.5,0.136949725,2.6954,3.1445,30,0.03,215.68,1.187,22258550.34,2.195558336,0.04,122,200,80,Arboreal,2.36E-09,1
Fowlers toad,FTA1,Total Atrazine,LCMS,Soil,1,2.28389E-05,11564.59311,81907.89388,2.5,0.141190215,2.811,3.2531,30,0.03,215.68,1.187,635671760.2,2.239148039,0.04,122,200,80,Terrestrial,2.36E-09,1
Fowlers toad,FTA2,Total Atrazine,LCMS,Soil,1,2.28389E-05,8632.838311,64040.03742,2.5,0.134803767,1.04725,1.3337,30,0.03,215.68,1.187,296249226,1.336199406,0.04,122,200,80,Terrestrial,2.36E-09,1
Fowlers toad,FTA3,Total Atrazine,LCMS,Soil,1,2.28389E-05,11203.30468,85353.95243,2.5,0.131257011,2.57336,2.98286,30,0.03,215.68,1.187,592783598.7,2.129487214,0.04,122,200,80,Terrestrial,2.36E-09,1
Fowlers toad,FTA4,Total Atrazine,LCMS,Soil,1,2.28389E-05,14085.54933,103887.589,2.5,0.135584524,1.93404,2.20256,30,0.03,215.68,1.187,667645602.7,1.786560678,0.04,122,200,80,Terrestrial,2.36E-09,1
Fowlers toad,FTA5,Total Atrazine,LCMS,Soil,1,2.28389E-05,229.3145306,1673.876575,2.5,0.136996081,0.82668,0.9795,30,0.03,215.68,1.187,7427443.428,1.117517096,0.04,122,200,80,Terrestrial,2.36E-09,1
Gray treefrog,HVA1,Total Atrazine,LCMS,Soil,1,2.30941E-05,6332.932175,44494.51583,2.5,0.142330623,1.56286,2.13844,30,0.03,215.68,1.187,244025428.3,1.756259992,0.04,122,200,80,Arboreal,2.36E-09,1
Gray treefrog,HVA2,Total Atrazine,LCMS,Soil,1,2.30941E-05,4619.949105,34586.94584,2.5,0.133574937,1.42737,1.792639,30,0.03,215.68,1.187,180068511.8,1.585750875,0.04,122,200,80,Arboreal,2.36E-09,1
Gray treefrog,HVA3,Total Atrazine,LCMS,Soil,1,2.30941E-05,6088.759732,46753.88201,2.5,0.130230036,2.21783,2.76186,30,0.03,215.68,1.187,287102982,2.036659213,0.04,122,200,80,Arboreal,2.36E-09,1
Gray treefrog,HVA4,Total Atrazine,LCMS,Soil,1,2.30941E-05,7882.038378,57921.57502,2.5,0.136081216,2.86963,3.6308,30,0.03,215.68,1.187,410449258.9,2.386184125,0.04,122,200,80,Arboreal,2.36E-09,1
Gray treefrog,HVA5,Total Atrazine,LCMS,Soil,1,2.30941E-05,118.0689655,863.2760598,2.5,0.136768493,1.1115,1.5443,30,0.03,215.68,1.187,3906663.108,1.454582113,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCOA1,Total Atrazine,LCMS,Overspray,1,2.3118E-05,3169.271745,22273.59569,2.5,0.142288286,2.22041,2.636,30,0.03,215.68,1.187,153550763.3,1.982394093,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCOA2,Total Atrazine,LCMS,Overspray,1,2.3118E-05,2312.696317,17319.81069,2.5,0.13352896,3.35473,3.8441,30,0.03,215.68,1.187,136071376.9,2.466372803,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCOA3,Total Atrazine,LCMS,Overspray,1,2.3118E-05,3045.75427,23417.79658,2.5,0.130061522,2.00039,2.3522,30,0.03,215.68,1.187,142007952.1,1.855864195,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCOA4,Total Atrazine,LCMS,Overspray,1,2.3118E-05,3942.329569,29001.64309,2.5,0.135934697,2.82206,4.3821,30,0.03,215.68,1.187,180872209.6,2.66070452,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCOA5,Total Atrazine,LCMS,Overspray,1,2.3118E-05,69.74217058,508.6780019,2.5,0.137104751,3.13181,3.8345,30,0.03,215.68,1.187,3836279.321,2.46280466,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCA1,Total Atrazine,LCMS,Soil,1,2.30303E-05,2062.389193,15139.78236,2.5,0.136223173,1.31617,1.703,30,0.03,215.68,1.187,76567959.46,1.539344719,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCA2,Total Atrazine,LCMS,Soil,1,2.30303E-05,1700.192889,12133.28089,2.5,0.140126393,1.8349,2.1766,30,0.03,215.68,1.187,76343930.4,1.774338306,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCA3,Total Atrazine,LCMS,Soil,1,2.30303E-05,2068.790674,15182.27384,2.5,0.136263559,2.11135,2.5592,30,0.03,215.68,1.187,97324499.17,1.948744724,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCA4,Total Atrazine,LCMS,Soil,1,2.30303E-05,2261.181389,16964.37093,2.5,0.133290023,1.88638,2.1335,30,0.03,215.68,1.187,105598484.5,1.753909771,0.04,122,200,80,Arboreal,2.36E-09,1
Green treefrog,HCA5,Total Atrazine,LCMS,Soil,1,2.30303E-05,41.50339452,301.9225131,2.5,0.137463729,0.73631,0.8415,30,0.03,215.68,1.187,1296509.563,1.023455444,0.04,122,200,80,Arboreal,2.36E-09,1
Leopard frog,LFA1,Total Atrazine,LCMS,Soil,1,2.311E-05,1101.271237,7081.137787,2.5,0.155521792,1.74298,1.9611,30,0.03,215.68,1.187,49723982.12,1.670397973,0.04,122,200,80,Aquatic,2.36E-09,1
Leopard frog,LFA2,Total Atrazine,LCMS,Soil,1,2.2823E-05,607.0598995,5133.854255,2.5,0.118246423,3.042,3.60864,30,0.03,215.68,1.187,34029387.88,2.377740885,0.04,122,200,80,Aquatic,2.36E-09,1
Leopard frog,LFA3,Total Atrazine,LCMS,Soil,1,2.2823E-05,974.2147877,8153.811594,2.5,0.119479678,2.243,2.90716,30,0.03,215.68,1.187,45635286.37,2.098027218,0.04,122,200,80,Aquatic,2.36E-09,1
Leopard frog,LFA4,Total Atrazine,LCMS,Soil,1,2.2823E-05,1678.52742,11955.56101,2.5,0.140397211,2.0197,2.35487,30,0.03,215.68,1.187,79985589.75,1.857083629,0.04,122,200,80,Aquatic,2.36E-09,1
Mole salamander,SA1,Total Atrazine,GCMS,Soil,1,2.30463E-05,6.823400408,52.67554477,2.5,0.129536399,2.93262,3.2314,30,0.03,215.68,1.187,45690.62421,19.00330994,0.04,122,200,80,Terrestrial,2.36E-09,1
Mole salamander,SA2,Total Atrazine,GCMS,Soil,1,2.30463E-05,5.611314977,52.67554477,2.5,0.106525998,3.53977,3.805,30,0.03,215.68,1.187,40491.24768,21.28522407,0.04,122,200,80,Terrestrial,2.36E-09,1
Mole salamander,SA3,Total Atrazine,GCMS,Soil,1,2.30463E-05,5.443528911,52.67554477,2.5,0.103340724,1.14,1.2725,30,0.03,215.68,1.187,27054.56033,9.952784448,0.04,122,200,80,Terrestrial,2.36E-09,1
Mole salamander,SA4,Total Atrazine,GCMS,Soil,1,2.32137E-05,2.748808693,81.7111506,2.5,0.033640558,2.9446,3.25998,30,0.03,215.68,1.187,18236.55907,19.11979612,0.04,122,200,80,Terrestrial,2.36E-09,1
Mole salamander,SA5,Total Atrazine,GCMS,Soil,1,2.32137E-05,2.620759616,81.7111506,2.5,0.032073464,2.59184,2.99712,30,0.03,215.68,1.187,16223.55211,18.03618823,0.04,122,200,80,Terrestrial,2.36E-09,1
Barking treefrog,HGOF1,Total Fipronil,LCMS,Overspray,1,1.10845E-06,21.41537566,154.0799441,4,0.138988729,2.73317,3.061,3.78,0.00378,437.15,1.48,24428545.29,2.161610657,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGOF2,Total Fipronil,LCMS,Overspray,1,1.10845E-06,955.5066403,8005.969025,4,0.11934928,2.02542,2.3775,3.78,0.00378,437.15,1.48,934964563.1,1.86739585,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGOF3,Total Fipronil,LCMS,Overspray,1,1.10845E-06,1087.68946,6946.751092,4,0.156575275,2.12849,2.4353,3.78,0.00378,437.15,1.48,1103018474,1.893548722,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGOF4,Total Fipronil,LCMS,Overspray,1,1.10845E-06,1091.827077,6946.751092,4,0.157170894,1.73265,2.0808,3.78,0.00378,437.15,1.48,987255287.7,1.72869339,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGOF5,Total Fipronil,LCMS,Overspray,1,1.10845E-06,580.0332089,4927.098766,4,0.117723073,1.52771,1.791,3.78,0.00378,437.15,1.48,504395923.1,1.584911254,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGF1,Total Fipronil,LCMS,Soil,1,1.11643E-06,13.26461845,95.16702427,4,0.139382507,1.62588,1.958,3.78,0.00378,437.15,1.48,11575255.9,1.668868629,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGF2,Total Fipronil,LCMS,Soil,1,1.11643E-06,588.0891513,4927.098766,4,0.119358101,1.22989,1.5969,3.78,0.00378,437.15,1.48,436836112.7,1.48306575,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGF3,Total Fipronil,LCMS,Soil,1,1.11643E-06,669.3837231,4275.272346,4,0.156571013,2.00445,2.278,3.78,0.00378,437.15,1.48,659710911.6,1.821739221,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGF4,Total Fipronil,LCMS,Soil,1,1.11643E-06,671.9295006,4275.272346,4,0.157166479,1.99483,2.2964,3.78,0.00378,437.15,1.48,655979052.3,1.83024458,0.00037,825,31184,125,Arboreal,8.42E-10,1
Barking treefrog,HGF5,Total Fipronil,LCMS,Soil,1,1.11643E-06,362.4591252,3078.870259,4,0.117724715,1.56533,1.85,3.78,0.00378,437.15,1.48,314687441.7,1.614934958,0.00037,825,31184,125,Arboreal,8.42E-10,1
Fowlers toad,FTF1,Total Fipronil,LCMS,Soil,1,1.14035E-06,8.150757215,58.91291978,4,0.138352627,2.87106,3.4164,3.78,0.00378,437.15,1.48,8908464.113,2.303556612,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Fowlers toad,FTF2,Total Fipronil,LCMS,Soil,1,1.14035E-06,367.417489,3078.870259,4,0.119335165,1.28161,1.74614,3.78,0.00378,437.15,1.48,264393534.1,1.561803462,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Fowlers toad,FTF3,Total Fipronil,LCMS,Soil,1,1.14035E-06,418.3057371,2671.478746,4,0.156582094,2.48014,2.8723,3.78,0.00378,437.15,1.48,436670505.3,2.083423978,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Fowlers toad,FTF4,Total Fipronil,LCMS,Soil,1,1.14035E-06,419.8975769,2671.478746,4,0.157177959,1.69321,2.04101,3.78,0.00378,437.15,1.48,364714269.5,1.709475719,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Fowlers toad,FTF5,Total Fipronil,LCMS,Soil,1,1.14035E-06,217.5740837,1848.228508,4,0.117720337,0.89804,1.0813,3.78,0.00378,437.15,1.48,144792773.4,1.183361557,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Gray treefrog,HVF1,Total Fipronil,LCMS,Soil,1,1.05263E-06,5.113861231,36.25410448,4,0.141056063,2.29103,2.8305,3.78,0.00378,437.15,1.48,5387805.958,2.065814751,0.00037,825,31184,125,Arboreal,8.42E-10,1
Gray treefrog,HVF2,Total Fipronil,LCMS,Soil,1,1.05263E-06,220.6716623,1848.228508,4,0.119396309,2.48463,2.78375,3.78,0.00378,437.15,1.48,254582407,2.045990007,0.00037,825,31184,125,Arboreal,8.42E-10,1
Gray treefrog,HVF3,Total Fipronil,LCMS,Soil,1,1.05263E-06,251.077986,1603.7936,4,0.156552555,1.73741,2.07613,3.78,0.00378,437.15,1.48,240038869.4,1.726445948,0.00037,825,31184,125,Arboreal,8.42E-10,1
Gray treefrog,HVF4,Total Fipronil,LCMS,Soil,1,1.05263E-06,252.0319237,1603.7936,4,0.157147356,1.90828,2.32246,3.78,0.00378,437.15,1.48,248013100,1.842241823,0.00037,825,31184,125,Arboreal,8.42E-10,1
Gray treefrog,HVF5,Total Fipronil,LCMS,Soil,1,1.05263E-06,144.8850416,1230.641751,4,0.117731291,2.34893,2.71625,3.78,0.00378,437.15,1.48,160282514,2.017116974,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCOF1,Total Fipronil,LCMS,Overspray,1,1.06061E-06,3.036895983,22.6588153,4,0.13402713,1.30684,1.6622,3.78,0.00378,437.15,1.48,2465244.558,1.517882741,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCOF2,Total Fipronil,LCMS,Overspray,1,1.06061E-06,146.7458268,1230.641751,4,0.119243335,2.6593,2.8719,3.78,0.00378,437.15,1.48,176618564.6,2.083255982,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCOF3,Total Fipronil,LCMS,Overspray,1,1.06061E-06,167.2277511,1067.685146,4,0.156626466,1.88382,2.8113,3.78,0.00378,437.15,1.48,144348999.8,2.057689633,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCOF4,Total Fipronil,LCMS,Overspray,1,1.06061E-06,167.8656531,1067.685146,4,0.157223929,1.07051,1.3613,3.78,0.00378,437.15,1.48,125307362.1,1.352140686,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCOF5,Total Fipronil,LCMS,Overspray,1,1.06061E-06,72.68904212,617.5867569,4,0.117698512,1.77007,2.0136,3.78,0.00378,437.15,1.48,71522418.86,1.69614544,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCF1,Total Fipronil,LCMS,Soil,1,1.06061E-06,2.076965248,13.59528918,4,0.15277095,1.69128,2.0529,3.78,0.00378,437.15,1.48,1930932.448,1.715234716,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCF2,Total Fipronil,LCMS,Soil,1,1.06061E-06,73.92583551,617.5867569,4,0.119701135,2.0466,2.3962,3.78,0.00378,437.15,1.48,76044646.97,1.875886072,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCF3,Total Fipronil,LCMS,Soil,1,1.06061E-06,83.85023484,536.1084544,4,0.156405358,2.34143,2.603,3.78,0.00378,437.15,1.48,94060917.15,1.967986651,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCF4,Total Fipronil,LCMS,Soil,1,1.06061E-06,84.16627059,536.1084544,4,0.156994858,1.05281,1.1301,3.78,0.00378,437.15,1.48,68820322.81,1.213996055,0.00037,825,31184,125,Arboreal,8.42E-10,1
Green treefrog,HCF5,Total Fipronil,LCMS,Soil,1,1.06061E-06,72.19599943,613.0549939,4,0.117764312,1.01293,1.0906,3.78,0.00378,437.15,1.48,57978574.95,1.189243881,0.00037,825,31184,125,Arboreal,8.42E-10,1
Leopard frog,LFF1,Total Fipronil,LCMS,Soil,1,1.1244E-06,0.959930736,9.063526121,4,0.105911399,3.07228,5.0548,3.78,0.00378,437.15,1.48,907552.8133,2.890062318,0.00037,825,31184,125,Aquatic,8.42E-10,1
Leopard frog,LFF2,Total Fipronil,LCMS,Soil,1,1.1244E-06,72.81999125,613.0549939,4,0.118782152,1.6105,1.76974,3.78,0.00378,437.15,1.48,66265516.76,1.573990788,0.00037,825,31184,125,Aquatic,8.42E-10,1
Leopard frog,LFF3,Total Fipronil,LCMS,Soil,1,1.1244E-06,83.3775163,531.5766913,4,0.156849459,1.29821,1.5497,3.78,0.00378,437.15,1.48,66047493.91,1.457524905,0.00037,825,31184,125,Aquatic,8.42E-10,1
Leopard frog,LFF4,Total Fipronil,LCMS,Soil,1,1.1244E-06,83.69938254,531.5766913,4,0.157454952,1.4102,1.7076,3.78,0.00378,437.15,1.48,68087471.24,1.541750804,0.00037,825,31184,125,Aquatic,8.42E-10,1
Mole salamander,SF1,Total Fipronil,GCMS,Soil,1,1.05263E-06,0.49304269,4.53176306,4,0.108797103,2.0321,2.28463,3.78,0.00378,437.15,1.48,63712.24326,14.93930208,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Mole salamander,SF2,Total Fipronil,GCMS,Soil,1,1.05263E-06,1.117034512,4.53176306,4,0.246490052,1.57444,1.7286,3.78,0.00378,437.15,1.48,135720.1188,12.31039762,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Mole salamander,SF3,Total Fipronil,GCMS,Soil,1,1.05263E-06,1.105844253,4.53176306,4,0.244020757,2.34673,2.6,3.78,0.00378,437.15,1.48,150861.0412,16.34193937,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Mole salamander,SF4,Total Fipronil,GCMS,Soil,1,1.05263E-06,0.472718534,4.53176306,4,0.104312279,2.788,3.07675,3.78,0.00378,437.15,1.48,68166.48813,18.36741695,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Mole salamander,SF5,Total Fipronil,GCMS,Soil,1,1.05263E-06,0.466888045,4.53176306,4,0.103025696,1.75764,1.88945,3.78,0.00378,437.15,1.48,59535.69463,13.09449824,0.00037,825,31184,125,Terrestrial,8.42E-10,1
Barking treefrog,HGOT1,Total Triadimefon,LCMS,Overspray,1,2.84689E-06,71.70295674,608.5232308,3.11,0.117831092,1.72511,2.0726,260,0.26,291.73,1.22,25191736.31,1.72474572,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT2,Total Triadimefon,LCMS,Overspray,1,2.84689E-06,82.27167205,527.0449283,3.11,0.156099922,1.94887,2.2523,260,0.26,291.73,1.22,31119264.11,1.809810886,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT3,Total Triadimefon,LCMS,Overspray,1,2.84689E-06,83.22666401,527.0449283,3.11,0.157911896,1.55295,1.7544,260,0.26,291.73,1.22,28989198.32,1.566076869,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT4,Total Triadimefon,LCMS,Overspray,1,2.84689E-06,60.67791915,527.0449283,3.11,0.115128551,2.37346,2.657,260,0.26,291.73,1.22,25401338.46,1.991522947,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT5,Total Triadimefon,LCMS,Overspray,1,2.84689E-06,25.06241499,325.739048,3.11,0.076940162,1.57685,1.9698,260,0.26,291.73,1.22,8289142.383,1.674684574,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT1,Total Triadimefon,LCMS,Soil,1,2.79107E-06,44.27056741,376.1779972,3.11,0.117685159,1.30797,1.6504,260,0.26,291.73,1.22,13724470.66,1.511634379,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT2,Total Triadimefon,LCMS,Soil,1,2.79107E-06,50.86873232,325.739048,3.11,0.15616406,1.082,1.2939,260,0.26,291.73,1.22,15019468.01,1.312964905,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT3,Total Triadimefon,LCMS,Soil,1,2.79107E-06,51.45404944,325.739048,3.11,0.15796095,2.56323,2.9539,260,0.26,291.73,1.22,22315923.42,2.117491944,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT4,Total Triadimefon,LCMS,Soil,1,2.79107E-06,37.50961244,325.739048,3.11,0.115152336,1.61382,1.7735,260,0.26,291.73,1.22,13762308.75,1.575926163,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT5,Total Triadimefon,LCMS,Soil,1,2.79107E-06,15.48322729,201.3058802,3.11,0.076913934,2.84579,3.886,260,0.26,291.73,1.22,6360761.418,2.481902543,0.02,520,1047,26,Arboreal,8.11E-11,1
Cricket frog,CFT1,Total Triadimefon,LCMS,Soil,1,2.79107E-06,27.43238933,232.3452336,3.11,0.118067364,0.6273,0.6273,260,0.26,291.73,1.22,5062863.709,1.217789371,0.02,520,1047,26,Aquatic,8.11E-11,2
